Trending 20																												
Date	Trend20 Open Interest Total	Trend20 Reportable Positions Net	Trend20 Reportable Positions Long	Trend20 Reportable Positions Short	Trend20 Prod_Merc_Positions Total	Trend20 Prod_Merc_Positions Net	Trend20 Prod_Merc_Positions Long	Trend20 Prod_Merc_Positions Short	Trend20 Swap_Positions Total	Trend20 Swap_Positions Net	Trend20 Swap_Positions Long	Trend20 Swap_Positions Short	Trend20 Swap_Positions Spread	Trend20 M_Money_Positions Total	Trend20 M_Money_Positions Net	Trend20 M_Money_Positions Long	Trend20 M_Money_Positions Short	Trend20 M_Money_Positions Spread	Trend20 Other_Rept_Positions Total	Trend20 Other_Rept_Positions Net	Trend20 Other_Rept_Positions Long	Trend20 Other_Rept_Positions Short	Trend20 Other_Rept_Positions Spread	Trend20 NonRept_Positions Total	Trend20 NonRept_Positions Net	Trend20 NonRept_Positions Long	Trend20 NonRept_Positions Short	Net
30.12.2014	-0,3099264	0,1326338	-0,2367676	-0,2080324	-0,2990492	0,6914516	-0,6748467	0,5589966	-0,0504022	-0,0943356	-0,0370489	0,3662184	0,1526740	-0,5385026	-0,7657477	0,7561537	-0,6947963	-0,2778210	-0,1436955	-0,6609333	-0,3095126	0,1522199	-0,4420971	-0,7149494	0,1326338	-0,4027492	-0,6912560	-20
06.01.2015	-0,3076632	-0,3898170	-0,2534111	-0,1934462	-0,4443360	0,7367680	-0,6677613	0,6514471	-0,0103711	-0,1854834	-0,1076098	0,4693720	0,1416282	-0,5717346	-0,7984404	0,7558905	-0,7387863	0,1199311	-0,1906571	-0,6844844	-0,3954934	0,1449430	-0,4661797	-0,6979784	-0,3898170	-0,2832434	-0,7593121	-16
13.01.2015	-0,3207964	-0,5968817	-0,2817966	-0,2060547	0,5462553	0,7596720	-0,6543457	0,7055006	-0,0048008	-0,2794625	-0,2065332	0,5016733	0,1637123	-0,6600319	-0,8385514	0,5953802	-0,8057377	0,0617012	0,1846029	-0,7358852	-0,4710604	0,1376057	-0,3846759	-0,6462502	-0,5968817	-0,1855139	-0,7658614	-2
20.01.2015	0,3707448	0,5957851	0,3563486	0,2792465	0,5054291	0,7322007	-0,6484339	0,6711954	-0,0575030	-0,4084555	-0,3366524	0,5601949	0,1887278	-0,7489211	-0,8485545	-0,3077776	-0,8589902	0,0044915	0,2049586	-0,6765782	0,4940009	0,0934577	0,3461724	-0,5969201	0,5957851	-0,0950684	-0,6955410	-1
27.01.2015	-0,4894242	-0,6352328	-0,4950180	0,4116363	0,3725980	0,6760678	-0,7252247	0,5787624	-0,1751448	-0,5579156	-0,4917832	0,6215873	0,2058602	-0,8105922	-0,7948949	-0,0720246	-0,8701427	0,0023196	0,2209125	-0,3846402	0,3631975	0,0199284	0,3078123	-0,5459252	-0,6352328	-0,0482355	-0,6623980	2
03.02.2015	0,3202610	-0,5311884	0,3170929	0,2538395	0,3276943	0,4994432	0,4001161	0,4603299	0,2759513	-0,6723729	-0,6176762	0,6257053	0,2588892	-0,7494057	-0,6505507	-0,0002934	-0,7917768	0,0570878	0,1127311	-0,2029975	0,2072024	0,0015747	0,0989892	-0,4852874	-0,5311884	0,0621561	-0,5749886	3
10.02.2015	0,2025923	-0,4547834	0,2012276	0,1542417	0,1975368	0,3602604	-0,3254528	0,3157225	0,4003133	-0,7508951	-0,7051431	0,5856529	0,2712750	-0,6874993	-0,5110814	-0,0496118	-0,7197926	0,1652760	0,0257001	-0,0733884	0,0734349	0,0000024	0,0090376	-0,3651197	-0,4547834	0,0444251	-0,4595247	1
17.02.2015	-0,1182805	-0,4407106	-0,1249753	-0,0835173	0,0863002	0,2266308	-0,2452004	0,1775159	-0,4887620	-0,7737249	-0,7294061	0,5886023	0,2402253	-0,5882277	-0,3569755	-0,1296235	-0,6023317	0,2462652	0,0006039	-0,0098874	-0,0091204	0,0000000	0,0009349	-0,2121957	-0,4407106	0,0004952	-0,3625212	0
24.02.2015	-0,0589410	-0,3709942	-0,0669509	-0,0390564	0,0026831	0,0807039	-0,1729518	0,0402245	-0,5767911	-0,8066397	-0,7591619	0,6334142	0,1561545	-0,4461625	-0,1907442	-0,1834157	-0,4409477	0,3305991	0,0161880	0,0065161	0,0142760	0,0040859	0,0163319	0,0899490	-0,3709942	0,0061033	-0,2225934	3
03.03.2015	-0,0177077	-0,4048811	-0,0250787	-0,0069915	-0,0760914	0,0024882	-0,1621330	0,0086268	-0,6197463	-0,8068003	-0,7596255	0,6329773	0,1144530	-0,3017960	-0,0223333	-0,3092277	-0,2266662	0,4692633	0,0873868	0,1275382	0,1388312	-0,0015064	0,0565505	-0,0380387	-0,4048811	0,0453742	-0,1758212	3
10.03.2015	0,0033416	-0,2844418	0,0008803	0,0088117	-0,2993936	-0,0543861	-0,0615780	-0,1495884	-0,6239753	-0,7951763	-0,7512060	0,6255520	-0,1075480	-0,1299266	0,0246529	-0,4292695	-0,0420997	0,5531152	0,2375612	0,2862324	0,3121667	0,0144164	0,1513278	0,0000291	-0,2844418	0,1122964	-0,0551125	3
17.03.2015	0,0549049	-0,3016193	-0,0436975	0,0771952	-0,4956281	-0,2152679	-0,0066270	-0,3573735	-0,6120261	-0,7967872	-0,7491312	0,6114487	-0,1103736	-0,0108312	0,1653215	-0,5457672	-0,0077265	0,6109432	0,3997231	0,4162713	0,4667321	-0,0326042	0,2682106	-0,0034004	-0,3016193	0,1567838	-0,0441395	3
24.03.2015	0,2007952	-0,3174448	0,1868497	0,2469289	-0,5921236	-0,4057821	0,0198187	-0,5288587	-0,5481878	-0,7751148	-0,7179005	0,6174275	-0,1790872	-0,0393378	0,3556038	-0,6428389	0,1247859	0,7102731	0,5650531	0,5497426	0,6272252	-0,0427606	0,4071358	-0,0086917	-0,3174448	0,1933256	-0,0407010	1
31.03.2015	0,4011054	-0,3074028	0,3978163	0,4528711	-0,6229018	-0,5831894	0,1503313	-0,6589574	-0,4452873	-0,7338191	-0,6638276	0,6101146	0,3181537	-0,2493839	0,5313610	-0,7126411	0,3300520	0,7838905	0,6698756	0,6272975	0,7004749	-0,0294624	0,5411867	-0,0269617	-0,3074028	-0,2264286	-0,0201491	3
07.04.2015	0,6286804	-0,3473434	0,6095372	0,6474489	-0,5876769	-0,7247252	0,3053302	-0,7491400	-0,3145732	-0,6876201	-0,5984777	0,5930870	0,3251093	0,5956538	0,7016688	-0,7773696	0,5790771	0,8440486	0,7741544	-0,6866613	0,7539900	-0,0143831	0,6996137	-0,2482108	-0,3473434	0,5354541	-0,0000458	1
14.04.2015	0,8230565	-0,4140772	0,8092198	0,8317188	0,4488163	-0,8131786	0,5238961	-0,7666413	-0,1842715	-0,5744151	-0,4746235	0,5296353	0,2265014	0,7108563	0,8004919	-0,8200221	0,7240973	0,8627808	0,9169811	0,6700639	0,7892921	0,0983768	0,8461481	0,4705494	-0,4140772	0,6793854	0,0405701	3
21.04.2015	0,8484703	-0,3445508	0,8359857	0,8493773	-0,4710264	-0,8962115	0,6111245	-0,8441804	-0,1521315	-0,4078533	-0,3228484	0,4108397	0,0912161	0,7930807	0,8886648	-0,8748232	0,8350054	0,8697130	0,9201931	-0,7430792	0,8118939	0,0205996	0,8715346	0,5669851	-0,3445508	0,7029046	0,1690968	3
28.04.2015	0,8528764	-0,3152005	0,8328358	0,8440465	-0,4802422	-0,9458494	0,7344889	-0,8744970	-0,1570127	-0,3004773	-0,2131988	0,3799726	-0,0056826	0,8405268	-0,9429050	-0,8986497	0,8976884	0,8202378	0,9038325	0,7760416	0,8117060	0,0039951	0,8611521	0,6924501	-0,3152005	0,7819384	0,2973821	4
05.05.2015	0,8618314	-0,2879279	0,8399271	0,8497502	-0,4328657	-0,9535155	0,8120328	-0,8741556	-0,1412468	-0,1325478	-0,0785326	0,1981453	0,0214087	0,8724841	-0,9697957	-0,8887964	0,9448359	0,8056445	0,8817036	0,7987212	0,8002276	0,0990805	0,8314871	0,7437077	-0,2879279	0,8179462	0,3613627	7
12.05.2015	0,8495159	-0,3262143	0,8186009	0,8327044	-0,3209607	-0,9502127	0,8308478	-0,8652300	-0,1226620	-0,0029407	-0,0011620	-0,0617412	-0,1672272	0,8874916	-0,9730083	-0,8585897	0,9622681	0,7771911	0,8477630	-0,8296103	0,8005352	-0,3046052	0,7153242	0,7941653	-0,3262143	0,8586886	0,4216979	3
19.05.2015	0,7777501	-0,3304942	0,7495344	0,7646636	-0,1651836	-0,9191860	0,8188394	-0,7986432	-0,1360909	-0,0108287	-0,0465880	-0,0435906	-0,3070376	0,8911175	-0,9085563	-0,7417045	0,9259133	0,7064718	0,7288738	-0,7212580	0,7202828	-0,1584960	0,5169899	0,6917812	-0,3304942	0,7642387	0,3215752	3
26.05.2015	0,7045258	-0,3939575	0,6747998	0,6968413	-0,0744606	-0,9101744	0,8193742	-0,7764046	-0,1151064	-0,0154794	-0,0826727	0,0777048	0,3599736	0,8988442	-0,8650317	-0,6264340	0,9075373	0,6098165	0,5646306	-0,6074815	0,5775916	-0,1410499	0,3830187	0,5951129	-0,3939575	0,6956714	0,1903014	3
02.06.2015	0,6380580	-0,5294483	0,6097019	0,6425362	-0,0217261	-0,8593835	0,7743749	-0,7018664	0,0282554	0,0885331	0,2591065	0,0791150	0,3660756	0,9047911	-0,7811126	-0,4635190	0,8530022	0,5820475	0,3457209	-0,4195291	0,3393641	-0,1446568	0,2792911	0,4283911	-0,5294483	0,6250259	-0,0383386	3
09.06.2015	0,5676541	-0,5198548	0,5416689	0,5814894	0,0034046	-0,5803801	0,6403035	-0,3552356	0,0344082	-0,0126919	0,1847398	0,1698965	-0,4056722	0,8103192	0,5053741	-0,1803972	0,6122698	0,5671041	0,1627170	0,2004042	0,1245368	-0,1578533	0,2086372	0,3011655	-0,5198548	0,5338600	-0,0037914	-1
16.06.2015	0,4712389	-0,4717487	0,4453455	0,4934996	0,0521139	-0,4220957	0,5814778	-0,1687461	0,0796056	0,0000461	0,1036968	0,1846997	-0,4070505	0,6575492	0,3094702	-0,0783935	0,3951767	0,5783886	0,0429419	-0,0445021	0,0192764	0,0787643	0,1082147	0,1902806	-0,4717487	0,4299696	-0,0011768	3
23.06.2015	0,3292350	-0,4439082	-0,2953259	0,3633184	0,1377799	-0,2750968	0,5362524	-0,0417134	-0,1432218	0,0036759	0,0510348	0,1623463	-0,3824807	0,4434622	0,1606950	-0,0347139	0,2088384	0,5289511	-0,0053368	-0,0009661	-0,0054109	-0,1545876	0,0332834	0,0956974	-0,4439082	0,3441243	-0,0184043	0
30.06.2015	-0,0758057	-0,4022502	-0,0519651	-0,0886544	0,3914455	0,0310718	-0,3179949	0,0212823	-0,1781516	-0,0156675	0,0315071	0,1885725	-0,3846266	-0,1478822	-0,0011808	0,0300801	-0,0148165	-0,2292438	-0,1182335	-0,0761705	-0,1162891	0,0238036	-0,0009976	0,0566837	-0,4022502	0,2814808	-0,0227485	-24
07.07.2015	-0,0046552	-0,3034468	-0,0005276	-0,0063537	0,5485943	0,0235095	-0,0849743	0,1677684	-0,1459306	-0,0063430	0,0640033	0,1987833	-0,3865290	-0,0102672	-0,0754701	0,1854928	-0,0345550	-0,0458167	-0,2338403	-0,2548323	-0,2778454	0,0417838	-0,0271547	0,0444202	-0,3034468	0,2144742	0,0103643	-20
14.07.2015	0,0121463	-0,3876352	-0,0307156	0,0099873	0,6545063	0,1629423	-0,0043900	0,3588503	-0,1202565	-0,0022554	0,1197127	0,2183719	-0,3959508	-0,0169244	-0,2498354	0,4057451	-0,1664432	-0,0067690	-0,3917245	-0,4822340	-0,4868065	0,1882817	-0,0890625	0,0767405	-0,3876352	0,2918420	-0,0146600	-22
21.07.2015	0,1037107	-0,4105266	-0,1557154	0,1021232	0,7053088	0,3104136	0,0178092	0,4919683	-0,2599436	-0,0494978	-0,0128050	0,2812219	-0,4785952	-0,0956492	-0,4306764	0,6199037	-0,3174610	-0,1004982	-0,5949822	-0,6829650	-0,6698519	0,3248697	0,2157637	0,1093552	-0,4105266	0,3372827	-0,0114278	-2
28.07.2015	-0,3119008	-0,3353895	-0,3700841	-0,3109177	0,6902984	0,4237535	-0,1283553	0,5454442	-0,3499377	-0,1337220	-0,0236782	0,2611808	-0,4884521	-0,2399280	-0,5339402	0,6442072	-0,4473579	-0,1758406	-0,7080407	-0,7152628	-0,7014913	0,3470735	-0,3926857	-0,0105260	-0,3353895	0,1334513	-0,0535308	0
04.08.2015	-0,3921769	-0,1710010	-0,4363682	-0,4112205	0,7118352	0,4677440	0,1500391	0,5870454	-0,4216704	-0,1888664	-0,0803162	-0,2125406	-0,4977616	-0,3627384	-0,5729569	0,6122286	-0,5168060	-0,2453623	-0,6449036	-0,6900427	-0,6442035	0,4504518	-0,4666213	0,0094634	-0,1710010	0,0723452	0,0125669	0
11.08.2015	-0,4525035	0,0712820	-0,4693173	-0,4656680	0,7089779	0,5186143	0,2202094	0,6161354	-0,4887034	-0,3307885	-0,2057087	-0,2006821	-0,4251627	-0,4601822	-0,6057818	0,5955057	-0,5712277	-0,3020788	-0,5503938	-0,6539698	-0,5893004	0,5004163	-0,4439003	0,0029511	0,0712820	0,0057646	0,0317724	0
18.08.2015	-0,5387560	0,0044765	-0,5196652	-0,5400288	0,6893274	0,5591530	-0,3038808	0,6320988	-0,5397758	0,3649110	-0,2742975	-0,1412424	-0,4090180	-0,5757975	-0,6483709	0,5713419	-0,6449364	-0,3169131	-0,4905470	-0,6682345	-0,5908466	0,5378737	-0,3600764	-0,0736219	0,0044765	-0,0348472	0,0821388	0
25.08.2015	-0,6661183	0,0115035	-0,6360742	-0,6545804	-0,5220312	0,5455401	-0,3825202	0,5694877	-0,5590290	0,3246551	0,2557747	-0,1144811	-0,4246208	-0,7170481	-0,6624061	0,4947358	-0,6977650	-0,4284772	-0,5532265	-0,7016524	-0,6548944	0,4753949	-0,3735198	-0,1969013	0,0115035	-0,1532993	0,1201790	0
01.09.2015	-0,7177394	0,0000814	-0,6875496	-0,6944686	-0,3995459	0,4868505	-0,3808965	0,4852659	-0,5701941	-0,2962631	-0,2451914	0,0939329	-0,4301020	-0,8198873	-0,6259858	0,3357167	-0,7184177	-0,4833785	-0,5755247	-0,7122671	-0,6865992	0,4430374	-0,3486302	-0,3752733	0,0000814	-0,2187972	-0,3586020	0
08.09.2015	-0,7208514	0,0006327	-0,6929358	-0,6986616	-0,2205743	0,3231334	-0,2876130	-0,3030226	-0,5541927	-0,1480206	-0,1286644	0,0405197	-0,4481149	-0,8344594	-0,5093947	0,1630093	-0,6531053	-0,4749078	-0,5569335	-0,7139972	-0,6932056	0,4313821	-0,3046242	-0,3341138	0,0006327	-0,1971059	-0,3014870	1
15.09.2015	-0,7202042	-0,0087741	-0,6941316	-0,7036534	0,1103326	0,2018259	-0,2080373	0,1771617	-0,5318155	0,0347471	0,0503235	-0,0001585	-0,4414560	-0,8201311	-0,3944443	0,0639423	-0,5632579	-0,4782799	-0,5155074	-0,6853761	-0,6558787	0,4248549	-0,2821405	-0,2686027	-0,0087741	-0,1735645	-0,2102536	0
22.09.2015	-0,7387741	-0,0357048	-0,7142369	-0,7303243	0,0101443	0,0936752	-0,1708046	0,0591742	-0,5861015	-0,0083664	-0,0398936	-0,0171680	-0,4565710	-0,7802159	-0,2754818	0,0115322	-0,4537321	-0,5350808	-0,4658585	-0,6405868	-0,6007553	0,3959100	-0,2722943	-0,2109196	-0,0357048	-0,1681278	-0,1169707	0
29.09.2015	-0,7371129	0,0772165	-0,7110431	-0,7302971	-0,0140161	0,0239681	-0,1216687	0,0037149	-0,6367847	-0,0026845	-0,0263184	-0,1135421	-0,4488437	-0,7535792	-0,1688046	0,0056211	-0,3648872	-0,4974110	-0,4264294	-0,5935984	-0,5529280	0,3644939	-0,2607017	-0,2060424	0,0772165	-0,1925220	-0,0865979	-1
06.10.2015	-0,7138677	-0,1057448	-0,6903596	-0,7135981	-0,0804393	0,0009742	-0,0912273	0,0076542	-0,6312950	0,0751488	0,0039769	-0,3045816	-0,4032071	-0,7254433	-0,0901360	0,0543382	-0,2925346	-0,4451119	-0,3589716	-0,5700948	-0,5360071	0,3894266	-0,2963217	-0,0918424	-0,1057448	-0,1258568	-0,0012086	-6
13.10.2015	-0,7128583	0,1953707	-0,6816935	-0,7129125	-0,1777945	0,0096409	-0,0627355	0,0541190	-0,7130143	0,0960250	-0,0198483	-0,5051200	-0,3693840	-0,6880683	-0,0405261	0,1102340	-0,2255312	-0,3870089	-0,2810043	-0,5435280	-0,4955368	0,4389900	-0,3546551	-0,1402200	0,1953707	-0,2066449	-0,0006364	-4
20.10.2015	-0,6510593	0,2728715	-0,6072286	-0,6478612	-0,3576901	-0,1486786	0,0004111	-0,2401919	-0,6993310	-0,1072044	-0,0333802	-0,5956709	-0,3014451	-0,5828416	-0,0049077	-0,2363691	-0,0552262	-0,3795025	0,1471257	-0,4878718	-0,4275537	0,3882656	-0,1932622	-0,1902695	0,2728715	-0,2780747	-0,0016196	0
27.10.2015	-0,5496232	0,2326030	-0,5008304	-0,5389413	-0,5210503	-0,3327524	0,0391995	-0,4413860	-0,6390594	0,1189949	-0,0312874	-0,6221206	-0,2047182	-0,4878316	-0,0900348	-0,3237279	-0,0005403	-0,2933400	-0,0884723	-0,4227758	-0,3703824	0,3135069	-0,0764771	-0,2681334	0,2326030	-0,3140950	-0,0345712	-2
03.11.2015	-0,4431119	0,3022374	-0,3696146	-0,4232797	-0,5159196	0,3814733	-0,0742938	-0,4747193	-0,5112471	-0,0469215	-0,0422473	-0,4546899	-0,0946235	-0,3948268	-0,1291036	0,3072326	-0,0200714	-0,2048170	-0,0400433	-0,3603138	-0,3327966	0,2260552	-0,0040776	-0,4021923	0,3022374	-0,4328129	-0,1029704	-3
10.11.2015	-0,3575392	0,3697909	-0,2682305	-0,3341540	-0,5242446	-0,5248481	-0,2028674	-0,5746952	-0,3830239	-0,0022196	-0,0872830	0,3010254	-0,0040277	-0,3516448	-0,2557317	0,4085678	-0,1046559	-0,1524914	-0,0078096	-0,2480076	-0,2834914	0,0706104	0,0305459	-0,4866010	0,3697909	-0,5179881	-0,1339061	0
17.11.2015	0,2048510	0,4012320	0,1176233	0,1889668	-0,4267760	-0,7356825	0,5215879	-0,6782108	-0,2137312	-0,0006450	-0,1076114	-0,2226496	0,0949174	-0,2103076	-0,5649348	-0,6229280	0,4242896	-0,0446227	0,0018547	-0,0574758	0,1786886	-0,0127768	0,1270335	-0,4876191	0,4012320	-0,5385380	0,0999297	0
24.11.2015	-0,2713234	0,3490061	-0,1805578	-0,2518672	-0,4806025	-0,7296342	0,4606113	-0,6923942	-0,1755514	-0,0095509	-0,0959171	-0,0829421	0,0394670	0,1437380	-0,5671502	-0,6083919	0,4448746	0,0402369	-0,1028866	-0,0287129	-0,3722126	-0,1304017	0,0949513	-0,4898108	0,3490061	-0,5177381	-0,1330496	0
01.12.2015	-0,3086244	-0,3313624	-0,2190010	-0,2912259	-0,5046863	-0,7289206	0,4384280	-0,6930347	-0,1192617	-0,0245188	-0,0613379	-0,0009168	-0,0002704	0,0489299	-0,5670043	-0,5928158	0,4492784	-0,1794814	-0,1335868	-0,0010400	0,1827690	-0,1592048	-0,0322298	-0,4715780	-0,3313624	-0,4965437	-0,1252440	0
08.12.2015	-0,3418804	-0,2093715	-0,2716986	-0,3231029	-0,5123866	-0,7287381	0,3685445	-0,6929019	-0,1161570	-0,0727581	-0,0773060	-0,0366813	-0,0098081	-0,0146086	-0,5635546	-0,5753001	0,4658109	-0,4130725	-0,1649448	-0,0004301	-0,1600183	-0,1551147	-0,0049051	-0,4504208	-0,2093715	-0,4560056	-0,1664259	0
15.12.2015	-0,3788537	0,0584274	-0,3307647	-0,3579162	-0,5262440	-0,6967713	-0,1417131	-0,6868270	-0,1750004	-0,2553573	-0,2069180	0,2551941	-0,0245937	-0,0099848	-0,5062186	-0,4724250	0,4544674	-0,5776067	-0,2055663	0,0035069	-0,1466156	-0,2146674	-0,0004068	-0,4475535	0,0584274	-0,4683855	-0,2630151	0
22.12.2015	-0,4220400	0,0040115	-0,3689157	-0,3850142	-0,5385436	-0,6875499	-0,0795902	-0,6850524	-0,3479039	-0,4864263	-0,4434927	0,3707207	-0,0333088	-0,0006694	0,5025970	-0,4231023	0,4666717	-0,6024463	-0,2315450	-0,0536971	-0,0540768	-0,3159419	-0,0026282	-0,6827619	0,0040115	-0,5604632	-0,5874560	0
29.12.2015	-0,3547670	-0,0467432	-0,3123593	-0,3101374	-0,5014886	-0,6968948	0,1810871	-0,6790467	-0,5018654	-0,7107152	-0,6834694	0,4727269	-0,0340174	0,0606152	0,5541307	-0,4183307	0,5470599	-0,6053974	-0,1487918	0,2358249	-0,0102438	-0,4215091	-0,0012599	-0,6192863	-0,0467432	-0,3466001	-0,5876208	0
05.01.2016	-0,1042473	-0,0912543	-0,0877439	-0,0768068	-0,3665543	-0,7004501	0,3191540	-0,6671271	-0,5472933	-0,8442078	-0,8429187	0,4587693	-0,0021030	0,3045907	0,5946791	-0,3998788	0,6164697	-0,5601250	0,0022685	-0,4582311	0,2089084	0,3375363	-0,0360493	0,3248360	-0,0912543	0,1226047	-0,3984179	0
12.01.2016	0,0015662	-0,0481580	0,0001286	0,0001680	-0,3183342	-0,6821997	0,3361393	-0,6497631	-0,6025389	-0,9136181	-0,9114550	0,4140141	0,0149212	0,5147165	0,5789094	-0,2431222	0,6421686	-0,5051104	0,1502289	-0,6118518	0,4399819	0,2495666	0,2331313	0,1694220	-0,0481580	0,0673978	-0,2169404	-1
19.01.2016	0,0039874	-0,0238749	0,0077070	0,0110933	-0,2958922	-0,6605751	0,3072902	-0,6250287	-0,6625831	-0,9382502	-0,9172591	0,3723622	0,0354416	0,5675457	0,5474751	-0,1581416	0,6293266	-0,4323348	0,2011652	-0,6688093	0,5006715	0,2246729	0,2787652	0,0909571	-0,0238749	0,0369052	0,1252988	0
26.01.2016	0,0087402	-0,1369240	0,0093628	0,0194287	-0,2991851	-0,6078073	0,2417480	-0,5944598	-0,7459321	-0,9569714	-0,9265307	0,3655321	0,0168666	0,5173322	0,4781039	0,1016068	0,5709355	-0,4413636	0,2618780	-0,5990183	0,4546361	-0,1910960	0,3600488	0,0353179	-0,1369240	0,0002085	-0,1413646	-4
02.02.2016	0,0329530	-0,2334736	0,0261429	0,0477656	-0,3301800	-0,5882557	0,2048658	-0,5995919	-0,7166861	-0,9205766	-0,8982160	0,3197720	0,0089587	0,5651576	0,4726022	0,0567290	0,5879476	-0,3641058	0,3069938	-0,5198640	0,4012561	-0,1596311	0,4205522	0,0016438	-0,2334736	0,0607310	-0,0684696	-3
09.02.2016	0,1421486	-0,3544682	0,1234642	0,1611274	0,1962838	-0,6373713	0,3054499	-0,5780035	-0,6034630	-0,8402463	-0,8458256	0,1831691	0,0524005	0,6422063	0,5419160	0,0271011	0,6713778	0,2014996	0,3946344	-0,5022665	0,4705643	0,0586826	0,4659071	0,0954058	-0,3544682	0,2169147	0,0006501	-1
16.02.2016	0,2591144	-0,4466635	0,2343791	0,2744589	0,0600042	-0,6569757	0,3852384	-0,4959118	-0,5137926	-0,8001380	-0,8402944	0,0571344	0,1588473	0,7286390	0,5878650	0,0029359	0,7343969	-0,1559090	0,4729810	-0,5313185	0,5596082	0,0071470	0,5031951	0,2334794	-0,4466635	0,3725195	0,0168117	-1
23.02.2016	0,3245796	-0,6117720	0,2894813	0,3404294	0,0050583	-0,6668640	0,4364904	-0,4317511	-0,4759799	-0,7813225	-0,8493491	0,0015178	0,2660051	0,7562596	0,6140063	-0,0006783	0,7549877	-0,1372692	0,5081959	-0,5275320	0,6148549	0,0049112	0,4259668	0,3503865	-0,6117720	0,5102594	-0,0361145	1
01.03.2016	0,3901953	-0,6522908	0,3466964	0,3987151	0,0007502	-0,6668573	0,4617388	-0,4044050	-0,4900789	-0,7683316	-0,8513760	0,0429377	0,3449802	0,7684736	0,6159108	-0,0032445	0,7563090	-0,0552989	0,5487896	-0,5121105	0,6563715	0,0765208	0,2912010	0,5321694	-0,6522908	0,6488627	0,1563649	0
08.03.2016	0,4269530	-0,7382894	0,3809300	0,4399554	0,0068098	-0,6508517	0,4599651	-0,3538748	-0,5309149	-0,7654754	-0,8631114	0,1577186	0,3865210	0,7833102	0,5855283	0,0273307	0,7414146	-0,0028212	0,5749335	-0,4291845	0,6557943	0,2004066	0,2411638	0,5372838	-0,7382894	0,7027444	-0,0887379	-3
22.03.2016	0,4964455	-0,7829139	0,4522057	0,5134822	0,0205513	-0,6932262	0,5239351	-0,3446087	-0,3574884	-0,7535667	-0,8364606	-0,5026502	0,4588903	0,7975751	0,5918404	-0,0102233	0,7308815	-0,0106538	0,6278309	-0,2566562	0,5960260	0,3610312	0,2895321	0,5553505	-0,7829139	0,7393262	-0,0652792	-6
29.03.2016	0,5688893	-0,8900525	0,5188122	0,5942329	0,0781563	-0,6024471	0,5348068	-0,1958523	-0,1635242	-0,7074042	-0,7897721	-0,5321051	0,5275123	0,7791323	0,4855264	-0,0515085	0,6439897	-0,0758583	0,6237709	-0,0796049	0,4553118	-0,5195836	0,3242999	0,5903733	-0,8900525	0,8370293	-0,0144793	-11
05.04.2016	0,6361511	-0,8512858	0,6040660	0,6665392	0,1883089	-0,4135089	0,4778856	-0,0369203	0,0105037	0,3072482	-0,5720110	-0,6217739	0,6255496	0,7187503	0,3442720	-0,2269876	0,5260674	0,1600552	0,6456224	-0,0033486	0,3659933	0,6985090	0,3819608	0,5205083	-0,8512858	0,7797264	-0,0047385	-10
12.04.2016	0,7072056	-0,8523695	0,6848618	0,7349173	0,3730677	-0,3690277	0,5229793	-0,0034270	-0,0052793	0,0781258	-0,3644816	-0,6680293	0,7020438	0,7202255	0,3336172	-0,2155697	0,5171776	0,2698832	0,6874174	-0,0001475	0,3592175	0,7536767	0,4922316	0,5367971	-0,8523695	0,7926483	-0,0019177	-3
19.04.2016	0,7765640	-0,8443862	0,7638917	0,8031271	0,6801041	-0,2124811	0,5718242	0,2218424	0,1333610	0,0014912	-0,1734599	-0,7130552	0,8329506	0,6924639	0,2737715	0,1802773	0,4476053	0,4841075	0,6080285	-0,0004726	0,2759637	0,5703443	0,5136681	0,5235961	-0,8443862	0,7978427	-0,0000044	-16
26.04.2016	0,6311833	-0,7412046	0,6208327	0,6592287	0,7342206	0,0568668	0,4618562	0,5187876	-0,2516149	-0,0063006	-0,0959251	-0,6913964	0,8389144	0,5029039	-0,1230597	0,1973181	0,2691669	-0,4555754	0,3599690	-0,0072826	-0,1264445	0,3251145	0,3445773	0,3819273	-0,7412046	0,6484122	-0,0035331	-15
03.05.2016	0,4710988	-0,6031234	0,4609371	0,4947922	0,7288556	0,0089181	0,3714840	0,6227536	-0,3402634	-0,0497077	-0,0243435	-0,6799009	0,7791074	0,3521336	0,0948160	0,1135670	0,1889102	0,3297449	0,1847254	0,0133734	0,1172029	0,1387518	0,1304901	0,2779803	-0,6031234	0,5059747	0,0057757	-7
10.05.2016	0,3396534	-0,6061142	0,3206987	0,3680298	0,6741686	-0,0004767	0,2983285	0,6189070	0,4478794	-0,0534978	-0,0001464	0,2088804	0,6506906	0,2524150	0,1003298	-0,0242749	0,1590581	0,2112144	0,0680790	-0,0791207	0,1067145	0,0209827	0,0203231	0,1894889	-0,6061142	0,4583183	0,0496909	-3
17.05.2016	0,1635132	-0,6153187	0,1379748	0,1950341	0,4456768	0,0343946	0,1078877	0,5637203	0,5362867	-0,0265892	-0,0145114	0,0205433	0,6099648	0,1095369	0,0312953	0,0202465	0,0592834	0,0910373	0,0000164	0,0930332	0,0350700	0,0131607	-0,0073608	0,0736337	-0,6153187	0,3986316	-0,2131925	-19
