Trending 20						
date	x_1	x_2	x_3	x_4	x_5	y
13.08.2019	-0,81844203451	-0,84208659648	0,25427332375	-0,05034510773	0,06235713436	9
20.08.2019	-0,78884938693	-0,77064966957	0,22369477089	-0,04955508235	-0,00002337400	14
27.08.2019	-0,78169738664	-0,75323921179	-0,19155134946	-0,08739643055	0,02960527116	12
03.09.2019	-0,79198857471	-0,73694591402	-0,08154657388	0,04954078075	0,06169159164	19
10.09.2019	-0,77871096833	-0,70776482381	-0,01254983828	-0,09644580287	0,05960467045	11
17.09.2019	-0,76069297532	-0,67413832040	0,00396067767	-0,13014877089	0,07817323478	8
24.09.2019	-0,73339748099	-0,63616505859	-0,08153809294	-0,13286042513	0,10125020145	12
01.10.2019	-0,66585242656	-0,56099018625	-0,25559678242	-0,18003278157	-0,20361402964	8
08.10.2019	-0,54917224818	-0,41989366989	-0,44856768024	-0,12086492309	-0,18965225487	6
15.10.2019	-0,33999459397	-0,27678328425	-0,60112855314	0,05323615814	-0,07758741796	4
22.10.2019	-0,12580773229	-0,18058331531	0,60844626527	-0,11767409301	0,00003589953	1
29.10.2019	-0,00724063154	-0,06293863528	-0,61290314096	-0,16919512747	0,02839093852	1
05.11.2019	-0,03290062987	-0,00025877359	-0,49617709253	0,02774789222	-0,08608190036	1
12.11.2019	0,25476997097	0,10357587746	-0,31593233743	0,00004317888	0,40761594731	1
19.11.2019	0,28381598278	0,32500164826	-0,15140173017	0,01590005173	0,58225912891	1
26.11.2019	-0,12571656248	0,20632969698	-0,02316333330	0,13809529397	0,63411960079	0
03.12.2019	-0,05009188869	0,08105468871	0,00938092540	0,31037431470	0,68312327000	0
10.12.2019	-0,02416036685	0,01223281383	0,09229547849	0,49872248617	0,66271054887	0
17.12.2019	0,03951299388	-0,00627848351	0,20510311861	0,62940512059	0,68351635679	0
24.12.2019	0,06388127259	-0,03103688878	0,40122070367	0,70190315697	0,70022536859	0
31.12.2019	0,17591356657	-0,02813301457	0,56488930834	0,75491854760	0,73023180995	-2
